year,Country,terrorist_attacks,terrorist_attack_injuries,terrorist_attack_fatalities
1974,France,14,5,1
1974,Puerto Rico,8,2,0
1974,France,14,5,1
1974,Egypt,2,27,11
1974,Lebanon,13,8,0
1974,France,14,5,1
1974,France,14,5,1
1974,France,14,5,1
1974,Netherlands,3,0,0
1974,Belgium,9,6,0
1974,Belgium,9,6,0
1974,Belgium,9,6,0
1974,Belgium,9,6,0
1974,Jamaica,2,0,0
1974,Puerto Rico,8,2,0
1974,United States,14,3,1
1974,Japan,5,15,0
1974,Syria,3,9,1
1974,"Korea, South",1,1,2
1974,Peru,12,16,0
1974,Cyprus,1,0,2
1974,Federal Republic of Germany,4,4,0
1974,Greece,7,0,2
1974,Federal Republic of Germany,4,4,0
1974,Argentina,48,2,5
1974,Lebanon,13,8,0
1974,Greece,7,0,2
1974,Israel,13,195,147
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Spain,5,1,0
1974,France,14,5,1
1974,France,14,5,1
1974,Netherlands,3,0,0
1974,Argentina,48,2,5
1974,Syria,3,9,1
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Peru,12,16,0
1974,Dominican Republic,2,0,0
1974,Dominican Republic,2,0,0
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Peru,12,16,0
1974,Peru,12,16,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Puerto Rico,8,2,0
1974,Puerto Rico,8,2,0
1974,Peru,12,16,0
1974,Peru,12,16,0
1974,Peru,12,16,0
1974,Puerto Rico,8,2,0
1974,Syria,3,9,1
1974,Lebanon,13,8,0
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,United States,14,3,1
1974,Venezuela,5,0,0
1974,Turkey,1,0,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Italy,13,0,0
1974,Jordan,2,0,0
1974,Mexico,14,0,0
1974,Ecuador,2,2,0
1974,Ecuador,2,2,0
1974,United States,14,3,1
1974,United States,14,3,1
1974,Puerto Rico,8,2,0
1974,Japan,5,15,0
1974,Japan,5,15,0
1974,Italy,13,0,0
1974,Israel,13,195,147
1974,Mexico,14,0,0
1974,Mexico,14,0,0
1974,United Arab Emirates,1,1,1
1974,Peru,12,16,0
1974,Japan,5,15,0
1974,Mexico,14,0,0
1974,Mexico,14,0,0
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Argentina,48,2,5
1974,Israel,13,195,147
1974,India,1,0,0
1974,Puerto Rico,8,2,0
1974,Mexico,14,0,0
1974,Israel,13,195,147
1974,Peru,12,16,0
1974,Pakistan,2,2,0
1974,Lebanon,13,8,0
1974,Israel,13,195,147
1974,United States,14,3,1
1974,France,14,5,1
1974,France,14,5,1
1974,France,14,5,1
1974,United States,14,3,1
1974,Argentina,48,2,5
1974,France,14,5,1
1974,Israel,13,195,147
1974,Lebanon,13,8,0
1974,Israel,13,195,147
1974,Australia,1,0,0
1974,Lebanon,13,8,0
1974,Nicaragua,1,0,4
1974,Puerto Rico,8,2,0
1974,South Africa,1,1,0
1975,France,31,25,9
1975,Syria,2,0,0
1975,Syria,2,0,0
1975,South Vietnam,1,0,1
1975,Ethiopia,8,0,2
1975,France,31,25,9
1975,France,31,25,9
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Lebanon,24,19,5
1975,Colombia,5,2,0
1975,United States,45,81,13
1975,United States,45,81,13
1975,France,31,25,9
1975,Switzerland,1,0,0
1975,Lebanon,24,19,5
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Lebanon,24,19,5
1975,Argentina,19,4,5
1975,Argentina,19,4,5
1975,Argentina,19,4,5
1975,Argentina,19,4,5
1975,Argentina,19,4,5
1975,Argentina,19,4,5
1975,United States,45,81,13
1975,United States,45,81,13
1975,Argentina,19,4,5
1975,Federal Republic of Germany,4,1,0
1975,Iraq,1,7,2
1975,France,31,25,9
1975,France,31,25,9
1975,Israel,9,152,35
1975,France,31,25,9
1975,Mexico,5,0,0
1975,Argentina,19,4,5
1975,Turkey,9,0,0
1975,Somalia,1,0,0
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,Israel,9,152,35
1975,France,31,25,9
1975,Lebanon,24,19,5
1975,Mexico,5,0,0
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,France,31,25,9
1975,Kuwait,1,0,0
1975,United States,45,81,13
1975,Argentina,19,4,5
1975,Japan,2,2,0
1975,Sweden,4,0,2
1975,Argentina,19,4,5
1975,South Africa,1,32,2
1975,France,31,25,9
1975,United States,45,81,13
1975,France,31,25,9
1975,United States,45,81,13
1975,France,31,25,9
1975,United States,45,81,13
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Argentina,19,4,5
1975,Israel,9,152,35
1975,Mexico,5,0,0
1975,Tanzania,1,0,0
1975,Iran,3,0,3
1975,France,31,25,9
1975,Turkey,9,0,0
1975,Turkey,9,0,0
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Italy,4,0,0
1975,Italy,4,0,0
1975,Italy,4,0,0
1975,France,31,25,9
1975,Peru,1,0,0
1975,France,31,25,9
1975,France,31,25,9
1975,France,31,25,9
1975,Iran,3,0,3
1975,Israel,9,152,35
1975,Guatemala,1,0,0
1975,Lebanon,24,19,5
1975,Sweden,4,0,2
1975,United States,45,81,13
1975,France,31,25,9
1975,Iran,3,0,3
1975,Israel,9,152,35
1975,Israel,9,152,35
1975,Ethiopia,8,0,2
1975,United States,45,81,13
1975,United States,45,81,13
1975,Japan,2,2,0
1975,France,31,25,9
1975,France,31,25,9
1975,France,31,25,9
1975,Lebanon,24,19,5
1975,Malaysia,1,3,0
1975,United States,45,81,13
1975,United States,45,81,13
1975,Argentina,19,4,5
1975,Colombia,5,2,0
1975,United States,45,81,13
1975,Argentina,19,4,5
1975,United Kingdom,4,22,1
1975,Federal Republic of Germany,4,1,0
1975,Italy,4,0,0
1975,Sweden,4,0,2
1975,Spain,2,1,0
1975,Ethiopia,8,0,2
1975,Philippines,4,0,0
1975,France,31,25,9
1975,France,31,25,9
1975,Philippines,4,0,0
1975,Angola,4,0,0
1975,Portugal,1,0,0
1975,Sweden,4,0,2
1975,Ethiopia,8,0,2
1975,United Kingdom,4,22,1
1975,Greece,2,0,1
1975,United Kingdom,4,22,1
1975,Spain,2,1,0
1975,France,31,25,9
1975,France,31,25,9
1975,France,31,25,9
1975,Argentina,19,4,5
1975,Philippines,4,0,0
1975,Colombia,5,2,0
1975,Colombia,5,2,0
1975,Turkey,9,0,0
1975,United States,45,81,13
1975,Angola,4,0,0
1975,Angola,4,0,0
1975,Ireland,1,0,0
1975,Lebanon,24,19,5
1975,United States,45,81,13
1975,France,31,25,9
1975,Argentina,19,4,5
1975,France,31,25,9
1975,Federal Republic of Germany,4,1,0
1975,United States,45,81,13
1975,United Kingdom,4,22,1
1975,Turkey,9,0,0
1975,Turkey,9,0,0
1975,France,31,25,9
1975,Argentina,19,4,5
1975,United States,45,81,13
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Austria,2,7,3
1975,Ethiopia,8,0,2
1975,France,31,25,9
1975,Argentina,19,4,5
1975,Lebanon,24,19,5
1975,Ethiopia,8,0,2
1975,Lebanon,24,19,5
1975,Lebanon,24,19,5
1975,Lebanon,24,19,5
1975,Lebanon,24,19,5
1975,United States,45,81,13
1975,Israel,9,152,35
1975,Lebanon,24,19,5
1975,Argentina,19,4,5
1975,Turkey,9,0,0
1975,Turkey,9,0,0
1975,Turkey,9,0,0
1975,Lebanon,24,19,5
1975,United States,45,81,13
1975,Puerto Rico,2,1,0
1975,Philippines,4,0,0
1975,Bangladesh,2,1,0
1975,Lebanon,24,19,5
1975,Israel,9,152,35
1975,Israel,9,152,35
1975,Angola,4,0,0
1975,Lebanon,24,19,5
1975,Bangladesh,2,1,0
1975,United States,45,81,13
1975,Mexico,5,0,0
1975,Mexico,5,0,0
1975,Ethiopia,8,0,2
1975,Netherlands,2,7,3
1975,United States,45,81,13
1975,United States,45,81,13
1975,Netherlands,2,7,3
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,Lebanon,24,19,5
1975,Argentina,19,4,5
1975,France,31,25,9
1975,United States,45,81,13
1975,United States,45,81,13
1975,United States,45,81,13
1975,Colombia,5,2,0
1975,Lebanon,24,19,5
1975,Austria,2,7,3
1975,Ethiopia,8,0,2
1975,Greece,2,0,1
1975,Federal Republic of Germany,4,1,0
1975,Lebanon,24,19,5
1975,Puerto Rico,2,1,0
1975,United States,45,81,13
1975,United States,45,81,13
1976,United States,41,11,7
1976,Federal Republic of Germany,15,34,1
1976,Lebanon,16,7,90
1976,Federal Republic of Germany,15,34,1
1976,Israel,7,62,3
1976,France,38,13,6
1976,Lebanon,16,7,90
1976,United States,41,11,7
1976,United States,41,11,7
1976,France,38,13,6
1976,Federal Republic of Germany,15,34,1
1976,United States,41,11,7
1976,Argentina,29,4,21
1976,Ethiopia,8,40,10
1976,Portugal,8,4,2
1976,United States,41,11,7
1976,Mexico,5,1,2
1976,Italy,36,2,0
1976,Kenya,1,0,0
1976,Turkey,15,26,4
1976,Argentina,29,4,21
1976,Colombia,16,15,4
1976,France,38,13,6
1976,Somalia,2,6,3
1976,France,38,13,6
1976,Federal Republic of Germany,15,34,1
1976,Federal Republic of Germany,15,34,1
1976,France,38,13,6
1976,Portugal,8,4,2
1976,France,38,13,6
1976,Bahamas,1,0,0
1976,Lebanon,16,7,90
1976,Colombia,16,15,4
1976,Venezuela,5,0,0
1976,Venezuela,5,0,0
1976,France,38,13,6
1976,France,38,13,6
1976,France,38,13,6
1976,France,38,13,6
1976,France,38,13,6
1976,Greece,11,8,25
1976,Greece,11,8,25
1976,United States,41,11,7
1976,Venezuela,5,0,0
1976,Philippines,5,23,10
1976,Costa Rica,8,8,0
1976,France,38,13,6
1976,France,38,13,6
1976,United States,41,11,7
1976,El Salvador,4,1,2
1976,Laos,2,5,0
1976,Turkey,15,26,4
1976,France,38,13,6
1976,United States,41,11,7
1976,Argentina,29,4,21
1976,Turkey,15,26,4
1976,Federal Republic of Germany,15,34,1
1976,Colombia,16,15,4
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,Ireland,2,2,3
1976,Laos,2,5,0
1976,United States,41,11,7
1976,Colombia,16,15,4
1976,Greece,11,8,25
1976,Spain,8,4,0
1976,United States,41,11,7
1976,United States,41,11,7
1976,United States,41,11,7
1976,Philippines,5,23,10
1976,Angola,1,0,2
1976,Argentina,29,4,21
1976,France,38,13,6
1976,Somalia,2,6,3
1976,United States,41,11,7
1976,Italy,36,2,0
1976,Argentina,29,4,21
1976,Italy,36,2,0
1976,United States,41,11,7
1976,Zimbabwe (Rhodesia),2,0,4
1976,Lebanon,16,7,90
1976,Lebanon,16,7,90
1976,Italy,36,2,0
1976,Greece,11,8,25
1976,Portugal,8,4,2
1976,France,38,13,6
1976,Venezuela,5,0,0
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,"China, People's Republic of",1,0,2
1976,France,38,13,6
1976,Ethiopia,8,40,10
1976,Ethiopia,8,40,10
1976,Philippines,5,23,10
1976,Chile,2,0,0
1976,United States,41,11,7
1976,United States,41,11,7
1976,United States,41,11,7
1976,United States,41,11,7
1976,United States,41,11,7
1976,United States,41,11,7
1976,Israel,7,62,3
1976,Argentina,29,4,21
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,Paraguay,1,0,1
1976,France,38,13,6
1976,France,38,13,6
1976,France,38,13,6
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Bolivia,1,0,0
1976,France,38,13,6
1976,Israel,7,62,3
1976,Italy,36,2,0
1976,Spain,8,4,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Portugal,8,4,2
1976,France,38,13,6
1976,Italy,36,2,0
1976,Lebanon,16,7,90
1976,Lebanon,16,7,90
1976,Federal Republic of Germany,15,34,1
1976,Federal Republic of Germany,15,34,1
1976,Federal Republic of Germany,15,34,1
1976,United States,41,11,7
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Belgium,1,0,0
1976,Philippines,5,23,10
1976,Argentina,29,4,21
1976,United States,41,11,7
1976,Israel,7,62,3
1976,India,2,0,0
1976,Spain,8,4,0
1976,France,38,13,6
1976,Switzerland,2,0,0
1976,Switzerland,2,0,0
1976,France,38,13,6
1976,United States,41,11,7
1976,Cuba,1,0,0
1976,Ethiopia,8,40,10
1976,Argentina,29,4,21
1976,Federal Republic of Germany,15,34,1
1976,Kuwait,1,0,0
1976,Federal Republic of Germany,15,34,1
1976,United States,41,11,7
1976,France,38,13,6
1976,United States,41,11,7
1976,United States,41,11,7
1976,Jamaica,2,0,0
1976,Argentina,29,4,21
1976,Ethiopia,8,40,10
1976,Lebanon,16,7,90
1976,Italy,36,2,0
1976,Chile,2,0,0
1976,United States,41,11,7
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,Israel,7,62,3
1976,Greece,11,8,25
1976,Lebanon,16,7,90
1976,Argentina,29,4,21
1976,France,38,13,6
1976,Federal Republic of Germany,15,34,1
1976,Trucial Oman States,1,3,4
1976,United States,41,11,7
1976,United States,41,11,7
1976,Jamaica,2,0,0
1976,Barbados,2,0,73
1976,France,38,13,6
1976,Syria,3,35,5
1976,France,38,13,6
1976,Colombia,16,15,4
1976,Colombia,16,15,4
1976,Colombia,16,15,4
1976,Israel,7,62,3
1976,Colombia,16,15,4
1976,Spain,8,4,0
1976,Italy,36,2,0
1976,Portugal,8,4,2
1976,Ireland,2,2,3
1976,Portugal,8,4,2
1976,Portugal,8,4,2
1976,Italy,36,2,0
1976,Costa Rica,8,8,0
1976,Mexico,5,1,2
1976,United States,41,11,7
1976,Colombia,16,15,4
1976,Colombia,16,15,4
1976,West Bank/Gaza,1,3,1
1976,France,38,13,6
1976,France,38,13,6
1976,United States,41,11,7
1976,Colombia,16,15,4
1976,Italy,36,2,0
1976,Israel,7,62,3
1976,Lebanon,16,7,90
1976,Ethiopia,8,40,10
1976,Colombia,16,15,4
1976,El Salvador,4,1,2
1976,El Salvador,4,1,2
1976,Ethiopia,8,40,10
1976,Ethiopia,8,40,10
1976,Egypt,5,77,9
1976,Egypt,5,77,9
1976,Egypt,5,77,9
1976,Lebanon,16,7,90
1976,Argentina,29,4,21
1976,Turkey,15,26,4
1976,United States,41,11,7
1976,Egypt,5,77,9
1976,El Salvador,4,1,2
1976,Italy,36,2,0
1976,United States,41,11,7
1976,Italy,36,2,0
1976,Panama,2,0,0
1976,Panama,2,0,0
1976,Argentina,29,4,21
1976,Egypt,5,77,9
1976,Austria,2,0,0
1976,Costa Rica,8,8,0
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,France,38,13,6
1976,Iran,1,0,3
1976,Guatemala,1,1,0
1976,Trinidad-Tobago,1,3,0
1976,France,38,13,6
1976,Colombia,16,15,4
1976,Austria,2,0,0
1976,Argentina,29,4,21
1976,Italy,36,2,0
1976,United States,41,11,7
1976,India,2,0,0
1976,United States,41,11,7
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,United States,41,11,7
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,United States,41,11,7
1976,Argentina,29,4,21
1976,United States,41,11,7
1976,Italy,36,2,0
1976,United States,41,11,7
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Italy,36,2,0
1976,Syria,3,35,5
1976,Spain,8,4,0
1976,Ecuador,1,1,0
1976,France,38,13,6
1976,France,38,13,6
1976,Pakistan,4,0,0
1976,Pakistan,4,0,0
1976,Federal Republic of Germany,15,34,1
1976,Barbados,2,0,73
1976,Argentina,29,4,21
1976,Argentina,29,4,21
1976,Lebanon,16,7,90
1976,Venezuela,5,0,0
1976,Argentina,29,4,21
1976,Italy,36,2,0
1976,Pakistan,4,0,0
1976,Pakistan,4,0,0
1976,Portugal,8,4,2
1976,Greece,11,8,25
1976,Turkey,15,26,4
1976,Argentina,29,4,21
1976,Lebanon,16,7,90
1976,Lebanon,16,7,90
1976,Lebanon,16,7,90
1976,United States,41,11,7
1976,France,38,13,6
1976,France,38,13,6
1976,United States,41,11,7
1976,Colombia,16,15,4
1976,Colombia,16,15,4
1976,Spain,8,4,0
1976,France,38,13,6
1976,Argentina,29,4,21
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,Turkey,15,26,4
1976,Spain,8,4,0
1976,Costa Rica,8,8,0
1976,Costa Rica,8,8,0
1976,Costa Rica,8,8,0
1976,Costa Rica,8,8,0
1976,Spain,8,4,0
1976,Greece,11,8,25
1976,Greece,11,8,25
1976,Greece,11,8,25
1976,Greece,11,8,25
1976,Greece,11,8,25
1976,Argentina,29,4,21
1976,Jordan,1,5,4
1976,Mexico,5,1,2
1976,Syria,3,35,5
1976,Federal Republic of Germany,15,34,1
1976,Mexico,5,1,2
1976,Philippines,5,23,10
1976,Mexico,5,1,2
1976,Iraq,2,300,40
1976,Colombia,16,15,4
1976,Iraq,2,300,40
1976,Federal Republic of Germany,15,34,1
1976,Zimbabwe (Rhodesia),2,0,4
1976,France,38,13,6
1976,Lebanon,16,7,90
1976,Costa Rica,8,8,0
1977,Canary Islands,2,0,0
1977,France,23,3,3
1977,Federal Republic of Germany,2,0,0
1977,Bangladesh,1,1,0
1977,United States,26,3,2
1977,United States,26,3,2
1977,Zaire (Belgian Congo),2,0,1
1977,Mexico,6,7,2
1977,Zambia,1,4,1
1977,Argentina,12,13,10
1977,Colombia,8,4,2
1977,El Salvador,1,0,0
1977,Colombia,8,4,2
1977,France,23,3,3
1977,Zimbabwe (Rhodesia),4,76,21
1977,Iraq,2,0,0
1977,Colombia,8,4,2
1977,Turkey,18,45,5
1977,Turkey,18,45,5
1977,Peru,2,0,0
1977,Egypt,4,9,1
1977,Iraq,2,0,0
1977,Zimbabwe (Rhodesia),4,76,21
1977,Turkey,18,45,5
1977,Egypt,4,9,1
1977,Netherlands,5,0,2
1977,Turkey,18,45,5
1977,Ethiopia,4,0,1
1977,Argentina,12,13,10
1977,Argentina,12,13,10
1977,Ethiopia,4,0,1
1977,United States,26,3,2
1977,Turkey,18,45,5
1977,Greece,12,2,0
1977,Colombia,8,4,2
1977,Zaire (Belgian Congo),2,0,1
1977,France,23,3,3
1977,Ethiopia,4,0,1
1977,United Kingdom,3,0,5
1977,Egypt,4,9,1
1977,Costa Rica,3,0,0
1977,Costa Rica,3,0,0
1977,Argentina,12,13,10
1977,France,23,3,3
1977,France,23,3,3
1977,Israel,10,104,3
1977,Colombia,8,4,2
1977,Israel,10,104,3
1977,Poland,1,0,0
1977,Ethiopia,4,0,1
1977,France,23,3,3
1977,Mauritania,2,0,2
1977,Japan,1,0,0
1977,Iran,2,3,0
1977,France,23,3,3
1977,Spain,6,2,1
1977,Turkey,18,45,5
1977,Netherlands,5,0,2
1977,Netherlands,5,0,2
1977,United States,26,3,2
1977,Switzerland,3,0,0
1977,Switzerland,3,0,0
1977,Guatemala,1,1,0
1977,Turkey,18,45,5
1977,Italy,15,0,1
1977,Colombia,8,4,2
1977,Italy,15,0,1
1977,United States,26,3,2
1977,France,23,3,3
1977,France,23,3,3
1977,Turkey,18,45,5
1977,Cyprus,7,1,1
1977,Chile,3,0,0
1977,United States,26,3,2
1977,Costa Rica,3,0,0
1977,United Arab Emirates,3,0,1
1977,Turkey,18,45,5
1977,Turkey,18,45,5
1977,Brazil,1,0,1
1977,Chile,3,0,0
1977,Israel,10,104,3
1977,France,23,3,3
1977,Lebanon,8,8,1
1977,Spain,6,2,1
1977,Switzerland,3,0,0
1977,Greece,12,2,0
1977,Greece,12,2,0
1977,Greece,12,2,0
1977,United States,26,3,2
1977,United Kingdom,3,0,5
1977,Israel,10,104,3
1977,Peru,2,0,0
1977,United States,26,3,2
1977,Israel,10,104,3
1977,Turkey,18,45,5
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Turkey,18,45,5
1977,Turkey,18,45,5
1977,Zimbabwe (Rhodesia),4,76,21
1977,Zimbabwe (Rhodesia),4,76,21
1977,France,23,3,3
1977,United States,26,3,2
1977,United States,26,3,2
1977,Israel,10,104,3
1977,West Bank/Gaza,1,6,0
1977,France,23,3,3
1977,Italy,15,0,1
1977,Federal Republic of Germany,2,0,0
1977,Australia,4,2,0
1977,United States,26,3,2
1977,Colombia,8,4,2
1977,United States,26,3,2
1977,United States,26,3,2
1977,Turkey,18,45,5
1977,Chile,3,0,0
1977,Azores,1,0,0
1977,France,23,3,3
1977,Mexico,6,7,2
1977,Mexico,6,7,2
1977,Mexico,6,7,2
1977,Mexico,6,7,2
1977,Mexico,6,7,2
1977,Australia,4,2,0
1977,United States,26,3,2
1977,United States,26,3,2
1977,United States,26,3,2
1977,United States,26,3,2
1977,India,1,0,0
1977,Argentina,12,13,10
1977,United States,26,3,2
1977,Panama,1,0,0
1977,Netherlands,5,0,2
1977,Netherlands,5,0,2
1977,Greece,12,2,0
1977,Greece,12,2,0
1977,Greece,12,2,0
1977,Turkey,18,45,5
1977,Greece,12,2,0
1977,Lebanon,8,8,1
1977,United States,26,3,2
1977,Spain,6,2,1
1977,Argentina,12,13,10
1977,Israel,10,104,3
1977,Australia,4,2,0
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,France,23,3,3
1977,France,23,3,3
1977,France,23,3,3
1977,Greece,12,2,0
1977,Greece,12,2,0
1977,United States,26,3,2
1977,Turkey,18,45,5
1977,France,23,3,3
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Turkey,18,45,5
1977,United Arab Emirates,3,0,1
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Italy,15,0,1
1977,Mauritania,2,0,2
1977,Portugal,1,0,0
1977,France,23,3,3
1977,Italy,15,0,1
1977,Cyprus,7,1,1
1977,Jordan,2,0,0
1977,Nepal,1,0,0
1977,France,23,3,3
1977,Denmark,1,0,0
1977,Israel,10,104,3
1977,Israel,10,104,3
1977,Algeria,1,0,0
1977,United States,26,3,2
1977,Kuwait,2,0,1
1977,Malaysia,2,1,100
1977,Lebanon,8,8,1
1977,Lebanon,8,8,1
1977,Syria,1,0,0
1977,Libya,1,0,0
1977,France,23,3,3
1977,Pakistan,1,0,0
1977,Spain,6,2,1
1977,Jordan,2,0,0
1977,Canary Islands,2,0,0
1977,Spain,6,2,1
1977,Spain,6,2,1
1977,France,23,3,3
1977,France,23,3,3
1977,United States,26,3,2
1977,Indonesia,1,1,1
1977,Cyprus,7,1,1
1977,Cyprus,7,1,1
1977,Cyprus,7,1,1
1977,Cyprus,7,1,1
1977,Argentina,12,13,10
1977,Argentina,12,13,10
1977,Argentina,12,13,10
1977,Argentina,12,13,10
1977,France,23,3,3
1977,Israel,10,104,3
1977,Australia,4,2,0
1977,Malaysia,2,1,100
1977,Austria,2,0,0
1977,Yugoslavia,2,0,0
1977,Egypt,4,9,1
1977,United States,26,3,2
1977,Argentina,12,13,10
1977,Turkey,18,45,5
1977,Luxembourg,1,0,0
1977,Austria,2,0,0
1977,United Arab Emirates,3,0,1
1977,Yugoslavia,2,0,0
1977,Argentina,12,13,10
1977,Lebanon,8,8,1
1977,Lebanon,8,8,1
1977,Lebanon,8,8,1
1977,Lebanon,8,8,1
1977,Colombia,8,4,2
1977,Cyprus,7,1,1
1977,United States,26,3,2
1977,United States,26,3,2
1977,Kuwait,2,0,1
1977,United States,26,3,2
1977,Greece,12,2,0
1977,Iran,2,3,0
1977,Malta,1,0,1
1977,Greece,12,2,0
1977,Puerto Rico,1,0,0
1977,United Kingdom,3,0,5
1978,Belgium,5,0,0
1978,United Kingdom,8,11,5
1978,Federal Republic of Germany,17,3,1
1978,Greece,12,22,0
1978,United Kingdom,8,11,5
1978,Turkey,15,3,0
1978,Israel,15,279,64
1978,Belgium,5,0,0
1978,Colombia,10,1,0
1978,France,15,14,8
1978,Argentina,4,0,0
1978,Federal Republic of Germany,17,3,1
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Turkey,15,3,0
1978,Turkey,15,3,0
1978,Argentina,4,0,0
1978,Lebanon,5,0,0
1978,Chad,3,0,3
1978,Chad,3,0,3
1978,Colombia,10,1,0
1978,Netherlands,4,11,2
1978,Federal Republic of Germany,17,3,1
1978,Belgium,5,0,0
1978,United Kingdom,8,11,5
1978,El Salvador,14,1,2
1978,Pakistan,4,5,4
1978,Chad,3,0,3
1978,United States,20,3,1
1978,Federal Republic of Germany,17,3,1
1978,Philippines,3,1,0
1978,Australia,3,7,3
1978,Israel,15,279,64
1978,El Salvador,14,1,2
1978,United States,20,3,1
1978,Thailand,2,0,0
1978,United States,20,3,1
1978,Turkey,15,3,0
1978,Colombia,10,1,0
1978,Israel,15,279,64
1978,Cyprus,1,0,1
1978,Iran,18,10,3
1978,Colombia,10,1,0
1978,El Salvador,14,1,2
1978,Philippines,3,1,0
1978,Spain,4,0,3
1978,Belgium,5,0,0
1978,France,15,14,8
1978,United States,20,3,1
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Greece,12,22,0
1978,Israel,15,279,64
1978,Greece,12,22,0
1978,Netherlands,4,11,2
1978,Turkey,15,3,0
1978,Federal Republic of Germany,17,3,1
1978,Australia,3,7,3
1978,Federal Republic of Germany,17,3,1
1978,Pakistan,4,5,4
1978,Colombia,10,1,0
1978,Israel,15,279,64
1978,Philippines,3,1,0
1978,Spain,4,0,3
1978,France,15,14,8
1978,Turkey,15,3,0
1978,France,15,14,8
1978,Djibouti,1,0,0
1978,Colombia,10,1,0
1978,Italy,6,1,0
1978,Italy,6,1,0
1978,Turkey,15,3,0
1978,United States,20,3,1
1978,El Salvador,14,1,2
1978,Zimbabwe (Rhodesia),6,0,19
1978,France,15,14,8
1978,Brazil,1,0,0
1978,Japan,2,0,0
1978,Uganda,1,0,4
1978,Turkey,15,3,0
1978,France,15,14,8
1978,Israel,15,279,64
1978,Spain,4,0,3
1978,Portugal,1,0,0
1978,Federal Republic of Germany,17,3,1
1978,Kuwait,2,0,1
1978,Canary Islands,1,0,0
1978,Zimbabwe (Rhodesia),6,0,19
1978,El Salvador,14,1,2
1978,Federal Republic of Germany,17,3,1
1978,France,15,14,8
1978,Lebanon,5,0,0
1978,Thailand,2,0,0
1978,Zimbabwe (Rhodesia),6,0,19
1978,Zimbabwe (Rhodesia),6,0,19
1978,Israel,15,279,64
1978,Lebanon,5,0,0
1978,France,15,14,8
1978,Puerto Rico,2,0,0
1978,Spain,4,0,3
1978,France,15,14,8
1978,United Kingdom,8,11,5
1978,United States,20,3,1
1978,Libya,2,1,3
1978,El Salvador,14,1,2
1978,Colombia,10,1,0
1978,Colombia,10,1,0
1978,United Kingdom,8,11,5
1978,India,1,0,0
1978,France,15,14,8
1978,Zimbabwe (Rhodesia),6,0,19
1978,Pakistan,4,5,4
